Iteration,X1,X2,Y1,ID, Fitness
    45,   0.7340,    1.3673,    5.9798,    87,    0.1433
    45,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    45,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    45,   1.0351,    -0.2397,    3.8263,    90,    0.2072
    45,   -1.7325,    3.9215,    10.3404,    91,    0.0882
    45,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    45,   0.9960,    -1.0698,    3.8610,    93,    0.2057
    45,   4.9178,    -3.3630,    12.9909,    94,    0.0715
    45,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    45,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    45,   -0.7772,    -0.7984,    4.3693,    97,    0.1862
    45,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    45,   4.8036,    3.6379,    13.3351,    99,    0.0698
    45,   -0.2796,    -0.8724,    3.8577,    100,    0.2059
    46,   1.0225,    -4.5066,    11.3187,    1,    0.0812
    46,   4.8281,    4.6534,    14.0188,    2,    0.0666
    46,   3.0090,    -0.4415,    8.6762,    3,    0.1033
    46,   3.3032,    1.9019,    9.7758,    4,    0.0928
    46,   0.8013,    -0.6984,    4.5106,    5,    0.1815
    46,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    46,   -0.1644,    -4.0512,    9.3699,    7,    0.0964
    46,   1.0514,    0.8260,    4.1424,    8,    0.1945
    46,   0.2193,    -0.2941,    2.7698,    9,    0.2653
    46,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    46,   -3.0638,    -1.1500,    8.0016,    11,    0.1111
    46,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    46,   0.6593,    -4.8274,    11.7125,    13,    0.0787
    46,   -0.8820,    -0.7300,    4.3498,    14,    0.1869
    46,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    46,   1.0637,    1.7857,    6.0406,    16,    0.1420
    46,   0.3667,    0.8814,    4.2105,    17,    0.1919
    46,   1.0555,    0.8837,    3.9347,    18,    0.2026
    46,   0.9833,    -0.2435,    3.7095,    19,    0.2123
    46,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    46,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    46,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    46,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    46,   0.7525,    -0.9646,    4.2543,    24,    0.1903
    46,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    46,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    46,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    46,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    46,   -0.9604,    1.0286,    3.6724,    29,    0.2140
    46,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    46,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    46,   -0.1056,    1.1528,    3.7636,    32,    0.2099
    46,   0.7032,    0.8442,    4.4531,    33,    0.1834
    46,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    46,   0.2777,    0.3470,    3.2480,    35,    0.2354
    46,   1.2136,    0.1254,    4.2946,    36,    0.1889
    46,   -0.5665,    0.4384,    4.2464,    37,    0.1906
    46,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    46,   -0.8875,    0.5014,    4.5162,    39,    0.1813
    46,   -0.8440,    0.3028,    3.9777,    40,    0.2009
    46,   -2.3452,    4.0022,    11.0957,    41,    0.0827
    46,   0.4914,    -0.0665,    3.1142,    42,    0.2431
    46,   1.0533,    -4.6137,    11.3775,    43,    0.0808
    46,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    46,   -0.2400,    0.0037,    1.6843,    45,    0.3725
    46,   -0.0842,    -0.5471,    3.2698,    46,    0.2342
    46,   1.1727,    -0.1485,    4.0966,    47,    0.1962
    46,   0.3671,    0.8191,    4.2202,    48,    0.1916
    46,   -0.2527,    1.0060,    3.8130,    49,    0.2078
    46,   -4.9498,    -2.5383,    12.6214,    50,    0.0734
    46,   2.0474,    3.8331,    9.8312,    51,    0.0923
    46,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    46,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    46,   0.7431,    0.1605,    3.4797,    54,    0.2232
    46,   4.9455,    -4.8042,    13.2824,    55,    0.0700
    46,   0.1351,    -0.4242,    3.0465,    56,    0.2471
    46,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    46,   -1.3309,    2.9823,    8.8275,    58,    0.1018
    46,   -0.7625,    -0.8934,    4.2399,    59,    0.1908
    46,   0.4817,    3.3485,    9.8678,    60,    0.0920
    46,   0.9114,    -0.3664,    4.2176,    61,    0.1917
    46,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    46,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    46,   -0.3237,    -0.2614,    3.0894,    64,    0.2445
    46,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    46,   -0.0343,    -0.1492,    0.9554,    66,    0.5114
    46,   -0.8562,    -0.7308,    4.3785,    67,    0.1859
    46,   0.1402,    1.0056,    3.1275,    68,    0.2423
    46,   4.5120,    2.3702,    12.5597,    69,    0.0737
    46,   -0.4812,    0.4296,    4.0748,    70,    0.1971
    46,   -2.5011,    -3.1490,    10.5774,    71,    0.0864
    46,   -0.2665,    0.9931,    3.8600,    72,    0.2058
    46,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    46,   0.9743,    -0.8953,    3.6984,    74,    0.2128
    46,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    46,   -3.2418,    3.8558,    11.5123,    76,    0.0799
    46,   0.3064,    0.8487,    3.9903,    77,    0.2004
    46,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    46,   1.0838,    0.0306,    3.0445,    79,    0.2472
    46,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    46,   -1.4382,    -3.7389,    10.7605,    81,    0.0850
    46,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    46,   -1.0493,    -0.2743,    4.0702,    83,    0.1972
    46,   0.0634,    0.8287,    2.9262,    84,    0.2547
    46,   2.1209,    -0.9991,    5.9928,    85,    0.1430
    46,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    46,   -3.5945,    1.2121,    10.2787,    87,    0.0887
    46,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    46,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    46,   1.0351,    -0.2397,    3.8263,    90,    0.2072
    46,   4.1988,    -3.5472,    12.7996,    91,    0.0725
    46,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    46,   0.9960,    -1.0698,    3.8610,    93,    0.2057
    46,   4.1365,    -2.8803,    10.9150,    94,    0.0839
    46,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    46,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    46,   -0.7772,    -0.7984,    4.3693,    97,    0.1862
    46,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    46,   -4.7806,    0.0356,    10.7549,    99,    0.0851
    46,   -0.2796,    -0.8724,    3.8577,    100,    0.2059
    47,   -4.8381,    3.8371,    12.6794,    1,    0.0731
    47,   -4.2018,    4.1809,    12.6368,    2,    0.0733
    47,   -3.1118,    2.2239,    9.4847,    3,    0.0954
    47,   3.7312,    1.0603,    9.6624,    4,    0.0938
    47,   0.8013,    -0.6984,    4.5106,    5,    0.1815
    47,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    47,   0.6483,    -3.3579,    9.8453,    7,    0.0922
    47,   1.0514,    0.8260,    4.1424,    8,    0.1945
    47,   0.2193,    -0.2941,    2.7698,    9,    0.2653
    47,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    47,   -0.3817,    0.8591,    4.2585,    11,    0.1902
    47,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    47,   -2.9201,    -0.2061,    7.7220,    13,    0.1147
    47,   -0.8820,    -0.7300,    4.3498,    14,    0.1869
    47,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    47,   3.4202,    -4.7221,    13.3586,    16,    0.0696
    47,   0.3667,    0.8814,    4.2105,    17,    0.1919
    47,   1.0555,    0.8837,    3.9347,    18,    0.2026
    47,   0.9833,    -0.2435,    3.7095,    19,    0.2123
    47,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    47,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    47,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    47,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    47,   0.7525,    -0.9646,    4.2543,    24,    0.1903
    47,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    47,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    47,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    47,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    47,   -0.9604,    1.0286,    3.6724,    29,    0.2140
    47,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    47,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    47,   -0.1056,    1.1528,    3.7636,    32,    0.2099
    47,   0.7032,    0.8442,    4.4531,    33,    0.1834
    47,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    47,   0.2777,    0.3470,    3.2480,    35,    0.2354
    47,   1.2136,    0.1254,    4.2946,    36,    0.1889
    47,   -0.5665,    0.4384,    4.2464,    37,    0.1906
    47,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    47,   -0.8875,    0.5014,    4.5162,    39,    0.1813
    47,   -0.8440,    0.3028,    3.9777,    40,    0.2009
    47,   4.9997,    2.1003,    10.9603,    41,    0.0836
    47,   0.4914,    -0.0665,    3.1142,    42,    0.2431
    47,   4.6932,    -3.3825,    13.3131,    43,    0.0699
    47,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    47,   -0.2400,    0.0037,    1.6843,    45,    0.3725
    47,   -0.0842,    -0.5471,    3.2698,    46,    0.2342
    47,   1.1727,    -0.1485,    4.0966,    47,    0.1962
    47,   0.3671,    0.8191,    4.2202,    48,    0.1916
    47,   -0.2527,    1.0060,    3.8130,    49,    0.2078
    47,   4.6278,    4.2427,    13.7648,    50,    0.0677
    47,   2.2346,    -1.9232,    7.9026,    51,    0.1123
    47,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    47,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    47,   0.7431,    0.1605,    3.4797,    54,    0.2232
    47,   0.9282,    -3.7316,    9.6273,    55,    0.0941
    47,   0.1351,    -0.4242,    3.0465,    56,    0.2471
    47,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    47,   1.7023,    2.5219,    9.1863,    58,    0.0982
    47,   -0.7625,    -0.8934,    4.2399,    59,    0.1908
    47,   -4.0507,    -0.4224,    10.4413,    60,    0.0874
    47,   0.9114,    -0.3664,    4.2176,    61,    0.1917
    47,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    47,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    47,   -0.3237,    -0.2614,    3.0894,    64,    0.2445
    47,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    47,   -0.0343,    -0.1492,    0.9554,    66,    0.5114
    47,   -0.8562,    -0.7308,    4.3785,    67,    0.1859
    47,   0.1402,    1.0056,    3.1275,    68,    0.2423
    47,   1.7663,    3.0691,    8.9407,    69,    0.1006
    47,   -0.4812,    0.4296,    4.0748,    70,    0.1971
    47,   4.2781,    4.3370,    13.5616,    71,    0.0687
    47,   -0.2665,    0.9931,    3.8600,    72,    0.2058
    47,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    47,   0.9743,    -0.8953,    3.6984,    74,    0.2128
    47,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    47,   -2.9667,    -2.2640,    9.3589,    76,    0.0965
    47,   0.3064,    0.8487,    3.9903,    77,    0.2004
    47,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    47,   1.0838,    0.0306,    3.0445,    79,    0.2472
    47,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    47,   -4.8475,    -4.0452,    12.3746,    81,    0.0748
    47,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    47,   -1.0493,    -0.2743,    4.0702,    83,    0.1972
    47,   0.0634,    0.8287,    2.9262,    84,    0.2547
    47,   3.0894,    4.8919,    11.6413,    85,    0.0791
    47,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    47,   -3.8924,    0.7938,    9.6226,    87,    0.0941
    47,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    47,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    47,   1.0351,    -0.2397,    3.8263,    90,    0.2072
    47,   1.0065,    -2.5076,    8.0700,    91,    0.1103
    47,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    47,   0.9960,    -1.0698,    3.8610,    93,    0.2057
    47,   -3.3953,    -1.7406,    10.4049,    94,    0.0877
    47,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    47,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    47,   -0.7772,    -0.7984,    4.3693,    97,    0.1862
    47,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    47,   3.6449,    -2.8195,    11.3858,    99,    0.0807
    47,   -0.2796,    -0.8724,    3.8577,    100,    0.2059
    48,   -2.7688,    -4.8745,    12.1582,    1,    0.0760
    48,   0.0567,    -4.5735,    11.2232,    2,    0.0818
    48,   1.5168,    -4.0897,    10.9973,    3,    0.0834
    48,   -1.9169,    1.8322,    6.9979,    4,    0.1250
    48,   0.8013,    -0.6984,    4.5106,    5,    0.1815
    48,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    48,   1.7273,    2.9156,    8.8998,    7,    0.1010
    48,   1.0514,    0.8260,    4.1424,    8,    0.1945
    48,   0.2193,    -0.2941,    2.7698,    9,    0.2653
    48,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    48,   -0.3817,    0.8591,    4.2585,    11,    0.1902
    48,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    48,   -3.3010,    -3.2398,    11.4381,    13,    0.0804
    48,   -0.8820,    -0.7300,    4.3498,    14,    0.1869
    48,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    48,   -0.2129,    4.8189,    11.2233,    16,    0.0818
    48,   0.3667,    0.8814,    4.2105,    17,    0.1919
    48,   1.0555,    0.8837,    3.9347,    18,    0.2026
    48,   0.9833,    -0.2435,    3.7095,    19,    0.2123
    48,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    48,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    48,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    48,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    48,   0.7525,    -0.9646,    4.2543,    24,    0.1903
    48,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    48,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    48,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    48,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    48,   -0.9604,    1.0286,    3.6724,    29,    0.2140
    48,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    48,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    48,   -0.1056,    1.1528,    3.7636,    32,    0.2099
    48,   0.7032,    0.8442,    4.4531,    33,    0.1834
    48,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    48,   0.2777,    0.3470,    3.2480,    35,    0.2354
    48,   1.2136,    0.1254,    4.2946,    36,    0.1889
    48,   -0.5665,    0.4384,    4.2464,    37,    0.1906
    48,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    48,   4.0926,    -0.9994,    9.1923,    39,    0.0981
    48,   -0.8440,    0.3028,    3.9777,    40,    0.2009
    48,   2.1698,    1.6540,    8.1619,    41,    0.1091
    48,   0.4914,    -0.0665,    3.1142,    42,    0.2431
    48,   -0.7720,    -0.4064,    4.3330,    43,    0.1875
    48,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    48,   -0.2400,    0.0037,    1.6843,    45,    0.3725
    48,   -0.0842,    -0.5471,    3.2698,    46,    0.2342
    48,   1.1727,    -0.1485,    4.0966,    47,    0.1962
    48,   0.3671,    0.8191,    4.2202,    48,    0.1916
    48,   -0.2527,    1.0060,    3.8130,    49,    0.2078
    48,   -4.4114,    4.1698,    13.4092,    50,    0.0694
    48,   -1.8967,    1.2161,    6.5200,    51,    0.1330
    48,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    48,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    48,   0.7431,    0.1605,    3.4797,    54,    0.2232
    48,   -1.0953,    1.3965,    6.1424,    55,    0.1400
    48,   0.1351,    -0.4242,    3.0465,    56,    0.2471
    48,   1.1666,    -0.9360,    4.4969,    57,    0.1819
    48,   4.7453,    -4.8876,    13.6451,    58,    0.0683
    48,   -0.7625,    -0.8934,    4.2399,    59,    0.1908
    48,   3.7974,    -4.7317,    13.1447,    60,    0.0707
    48,   0.9114,    -0.3664,    4.2176,    61,    0.1917
    48,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    48,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    48,   -0.3237,    -0.2614,    3.0894,    64,    0.2445
    48,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    48,   -0.0343,    -0.1492,    0.9554,    66,    0.5114
    48,   -0.8562,    -0.7308,    4.3785,    67,    0.1859
    48,   0.1402,    1.0056,    3.1275,    68,    0.2423
    48,   -3.0905,    -0.0165,    7.2941,    69,    0.1206
    48,   -0.4812,    0.4296,    4.0748,    70,    0.1971
    48,   4.1491,    -2.2896,    11.2969,    71,    0.0813
    48,   -0.2665,    0.9931,    3.8600,    72,    0.2058
    48,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    48,   0.9743,    -0.8953,    3.6984,    74,    0.2128
    48,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    48,   4.0447,    -1.0030,    8.9590,    76,    0.1004
    48,   0.3064,    0.8487,    3.9903,    77,    0.2004
    48,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    48,   1.0838,    0.0306,    3.0445,    79,    0.2472
    48,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    48,   0.1980,    -0.9483,    3.3933,    81,    0.2276
    48,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    48,   -1.0493,    -0.2743,    4.0702,    83,    0.1972
    48,   0.0634,    0.8287,    2.9262,    84,    0.2547
    48,   3.6252,    -1.7864,    10.6384,    85,    0.0859
    48,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    48,   -0.0441,    -4.1759,    9.6133,    87,    0.0942
    48,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    48,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    48,   1.0351,    -0.2397,    3.8263,    90,    0.2072
    48,   -4.0996,    2.6081,    11.6418,    91,    0.0791
    48,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    48,   0.9960,    -1.0698,    3.8610,    93,    0.2057
    48,   2.3192,    3.0555,    9.7963,    94,    0.0926
    48,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    48,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    48,   -0.7772,    -0.7984,    4.3693,    97,    0.1862
    48,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    48,   -1.0411,    -3.0740,    7.5444,    99,    0.1170
    48,   -0.2796,    -0.8724,    3.8577,    100,    0.2059
    49,   3.6043,    -0.5268,    10.3590,    1,    0.0880
    49,   4.6472,    2.8015,    12.5663,    2,    0.0737
    49,   1.3016,    2.0993,    7.3351,    3,    0.1200
    49,   0.4050,    -3.3046,    9.6700,    4,    0.0937
    49,   -1.4778,    -1.0129,    6.1915,    5,    0.1391
    49,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    49,   0.1924,    -0.3233,    2.7986,    7,    0.2633
    49,   1.0514,    0.8260,    4.1424,    8,    0.1945
    49,   0.2193,    -0.2941,    2.7698,    9,    0.2653
    49,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    49,   -0.3817,    0.8591,    4.2585,    11,    0.1902
    49,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    49,   -3.9660,    -0.6262,    10.2355,    13,    0.0890
    49,   -0.8820,    -0.7300,    4.3498,    14,    0.1869
    49,   -0.7569,    -0.4688,    4.4587,    15,    0.1832
    49,   -0.7460,    3.0541,    8.3148,    16,    0.1074
    49,   0.3667,    0.8814,    4.2105,    17,    0.1919
    49,   1.0555,    0.8837,    3.9347,    18,    0.2026
    49,   0.9833,    -0.2435,    3.7095,    19,    0.2123
    49,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    49,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    49,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    49,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    49,   0.7525,    -0.9646,    4.2543,    24,    0.1903
    49,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    49,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    49,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    49,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    49,   -0.9604,    1.0286,    3.6724,    29,    0.2140
    49,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    49,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    49,   -0.1056,    1.1528,    3.7636,    32,    0.2099
    49,   0.7032,    0.8442,    4.4531,    33,    0.1834
    49,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
    49,   0.2777,    0.3470,    3.2480,    35,    0.2354
    49,   1.2136,    0.1254,    4.2946,    36,    0.1889
    49,   -0.5665,    0.4384,    4.2464,    37,    0.1906
    49,   -1.2103,    -2.4141,    8.3305,    38,    0.1072
    49,   4.2490,    3.4805,    12.9097,    39,    0.0719
    49,   -0.8440,    0.3028,    3.9777,    40,    0.2009
    49,   4.8505,    1.7084,    11.8730,    41,    0.0777
    49,   0.4914,    -0.0665,    3.1142,    42,    0.2431
    49,   -0.7720,    -0.4064,    4.3330,    43,    0.1875
    49,   -4.2082,    3.0684,    11.3490,    44,    0.0810
    49,   -0.2400,    0.0037,    1.6843,    45,    0.3725
    49,   -0.0842,    -0.5471,    3.2698,    46,    0.2342
    49,   1.1727,    -0.1485,    4.0966,    47,    0.1962
    49,   0.3671,    0.8191,    4.2202,    48,    0.1916
    49,   -0.2527,    1.0060,    3.8130,    49,    0.2078
    49,   0.8536,    -4.1860,    10.1411,    50,    0.0898
    49,   -4.1776,    -4.7345,    13.3430,    51,    0.0697
    49,   -2.4011,    -1.2664,    8.4618,    52,    0.1057
    49,   -0.7383,    -0.5166,    4.5250,    53,    0.1810
    49,   0.7431,    0.1605,    3.4797,    54,    0.2232
    49,   2.9666,    -3.4532,    11.2020,    55,    0.0820
    49,   0.1351,    -0.4242,    3.0465,    56,    0.2471
    49,   -2.9216,    -3.9208,    10.2910,    57,    0.0886
    49,   -0.8486,    3.9931,    9.2873,    58,    0.0972
    49,   -0.7625,    -0.8934,    4.2399,    59,    0.1908
    49,   -4.3978,    2.2147,    12.0025,    60,    0.0769
    49,   0.9114,    -0.3664,    4.2176,    61,    0.1917
    49,   -0.4696,    -3.0344,    8.7656,    62,    0.1024
    49,   -0.8489,    -1.1268,    4.4382,    63,    0.1839
    49,   -0.3237,    -0.2614,    3.0894,    64,    0.2445
    49,   0.1028,    -0.5085,    3.2283,    65,    0.2365
    49,   -0.0343,    -0.1492,    0.9554,    66,    0.5114
    49,   -0.8562,    -0.7308,    4.3785,    67,    0.1859
    49,   0.1402,    1.0056,    3.1275,    68,    0.2423
    49,   -0.1471,    0.5394,    3.4065,    69,    0.2269
    49,   -0.4812,    0.4296,    4.0748,    70,    0.1971
    49,   3.9507,    -4.4621,    13.1181,    71,    0.0708
    49,   -0.2665,    0.9931,    3.8600,    72,    0.2058
    49,   -1.0212,    1.0691,    3.9081,    73,    0.2037
    49,   0.9743,    -0.8953,    3.6984,    74,    0.2128
    49,   0.4340,    -0.8481,    4.3944,    75,    0.1854
    49,   2.2408,    1.1463,    7.3148,    76,    0.1203
    49,   0.3064,    0.8487,    3.9903,    77,    0.2004
    49,   -1.9657,    -2.7104,    8.8209,    78,    0.1018
    49,   1.0838,    0.0306,    3.0445,    79,    0.2472
    49,   -1.1856,    0.0480,    3.8452,    80,    0.2064
    49,   0.1980,    -0.9483,    3.3933,    81,    0.2276
    49,   -1.1501,    -1.0298,    4.4488,    82,    0.1835
    49,   -1.0493,    -0.2743,    4.0702,    83,    0.1972
    49,   0.0634,    0.8287,    2.9262,    84,    0.2547
    49,   -1.9969,    1.1053,    5.7898,    85,    0.1473
    49,   -0.1135,    -3.5666,    9.7195,    86,    0.0933
    49,   -1.9109,    4.8941,    10.9410,    87,    0.0837
    49,   -0.0735,    -1.3662,    5.1158,    88,    0.1635
    49,   -2.3223,    -2.0773,    8.5963,    89,    0.1042
    49,   1.0351,    -0.2397,    3.8263,    90,    0.2072
    49,   1.1308,    -2.4574,    8.2081,    91,    0.1086
    49,   -3.9392,    -3.7592,    11.8215,    92,    0.0780
    49,   0.9960,    -1.0698,    3.8610,    93,    0.2057
    49,   -0.5360,    -0.5678,    4.4197,    94,    0.1845
    49,   0.9658,    -0.6866,    4.4616,    95,    0.1831
    49,   0.2812,    -0.8392,    3.8878,    96,    0.2046
    49,   -0.7772,    -0.7984,    4.3693,    97,    0.1862
    49,   -0.2859,    0.1992,    2.6341,    98,    0.2752
    49,   1.2526,    -0.8429,    5.2573,    99,    0.1598
    49,   -0.2796,    -0.8724,    3.8577,    100,    0.2059
    50,   -0.2299,    -0.2957,    2.8257,    1,    0.2614
    50,   3.0350,    2.0661,    8.2448,    2,    0.1082
    50,   1.5495,    -4.7981,    12.1945,    3,    0.0758
    50,   -3.7117,    3.6199,    12.4947,    4,    0.0741
    50,   -4.2793,    -2.3849,    12.0876,    5,    0.0764
    50,   -0.8175,    -0.9273,    4.0021,    6,    0.1999
    50,   0.1924,    -0.3233,    2.7986,    7,    0.2633
    50,   1.0514,    0.8260,    4.1424,    8,    0.1945
    50,   0.2193,    -0.2941,    2.7698,    9,    0.2653
    50,   -3.8714,    -1.9843,    9.5847,    10,    0.0945
    50,   -0.3817,    0.8591,    4.2585,    11,    0.1902
    50,   -1.9362,    -3.0437,    8.1459,    12,    0.1093
    50,   0.9553,    1.2297,    4.9483,    13,    0.1681
    50,   -0.8820,    -0.7300,    4.3498,    14,    0.1869
    50,   2.3417,    4.2866,    12.0149,    15,    0.0768
    50,   2.1609,    -0.8354,    6.6218,    16,    0.1312
    50,   0.3667,    0.8814,    4.2105,    17,    0.1919
    50,   1.0555,    0.8837,    3.9347,    18,    0.2026
    50,   0.9833,    -0.2435,    3.7095,    19,    0.2123
    50,   -0.3027,    0.3114,    3.2055,    20,    0.2378
    50,   0.1020,    -0.1474,    1.2027,    21,    0.4540
    50,   -0.4682,    -0.6487,    4.4026,    22,    0.1851
    50,   -0.2282,    -0.0733,    1.7091,    23,    0.3691
    50,   0.7525,    -0.9646,    4.2543,    24,    0.1903
    50,   -3.0767,    -2.2084,    9.2396,    25,    0.0977
    50,   -2.8791,    -3.9683,    10.3742,    26,    0.0879
    50,   -1.9351,    -2.7487,    8.7096,    27,    0.1030
    50,   -4.0302,    0.6071,    10.3744,    28,    0.0879
    50,   -0.9604,    1.0286,    3.6724,    29,    0.2140
    50,   -0.6785,    0.1447,    3.4931,    30,    0.2226
    50,   -0.0136,    0.7285,    3.1379,    31,    0.2417
    50,   -0.1056,    1.1528,    3.7636,    32,    0.2099
    50,   0.7032,    0.8442,    4.4531,    33,    0.1834
    50,   -0.8917,    -0.0118,    2.6597,    34,    0.2732
